App,ID,Author,Date,Rating,Helpful Count,Review,,,
Excel,2210,Yemisi Akin-Babalola,2-Sep-20,4,0," Nice, though with limited functionalities.",,,
Excel,2211,Kabeer Kumawat,9-Sep-20,5,0, Great app and very usefull,,,
Excel,2212,Ganesan Arunachalem,21-Sep-20,5,0, I am used more than 1 year in my mobile it's very useful ..,,,
Excel,2213,jamal arzoo,1-Oct-20,5,0, It's very helpful for official works.,,,
Excel,2214,simone lee-warden,26-May-20,1,1," It keeps closing when I push Save As, without allowing me to save my changes!",,,
Excel,2215,Larry Doherty,29-Apr-20,4,0," Because I have no instructions for this app, I miss out on some features. However I am happy for having this when my computer isn't available",,,
Excel,2216,Sundarakrishnan H,5-Aug-20,5,0," I am using this for the past 10years and used this for production,salary calulation",,,
Excel,2217,obehi oregbemhe,28-May-20,5,0, Fun and easier to access information sent through it,,,
Excel,2218,Vijay Patil,2-Aug-20,4,0, Needs further improvement for easy ops.,,,
Excel,2219,Allen Mkhize,29-Apr-20,5,0, Exceptional programme. Helps a lot with budget.,,,
Excel,2220,Ron Rae,12-May-20,5,0," Not the full deal, but very useful with useful tools!",,,
Excel,2221,praveen kumar,29-May-20,4,1, Could be more user friendly.. Some update work required.. Although it's good,,,
Excel,2222,JAMES MARINGA,12-May-20,5,0," Good program to work with, doesn't lose docs even after phone change",,,
Excel,2223,Romerico Junto,28-May-20,5,0," I used this for apps long time ago until now im still using, its easy to used and this apps is very recommended.",,,
Excel,2224,thit_d farah,19-Jul-20,3,0, Need to sign up/in to continue editing. Sad....,,,
Excel,2225,Prakash Thakur,2-Jul-20,1,0, It has not been working since last version upgrade on my phone.,,,
Excel,2226,Arun Philip,5-Sep-20,5,0, Good & helpful app.,,,
Excel,2227,Bishop Wilfred Mtshwene,14-Sep-20,5,1," Easy to utilize, so helpful",,,
Excel,2228,Craig Briscoe,8-May-20,5,2, Easy to use on mobile. Good match of functionality.,,,
Excel,2229,Nick Halbrook,23-Apr-20,3,0, Not ready for mobile as is functionally hampered by lack of functions available on PC.,,,
Excel,2230,Ali Alawami,28-Jun-20,5,1, very good but it will never replace Excel on PC,,,
Excel,2231,Zac Severance,23-May-20,5,2," Great experience, works well for the business use its needed for.",,,
Excel,2232,Mamphare Komane,26-May-20,5,3, I find Excel to be a good tool in many ways than one.,,,
Excel,2233,Seboeng Moatshe,21-Jun-20,3,1, I hate that I cannot open excel straight from my mail box or whatsapp messages. I have to go documents for that.,,,
Excel,2234,Glenda Asuncion,10-Aug-20,5,0, Very efficient and powerful tool,,,
Excel,2235,Sandra A. Rapier Williams,9-May-20,5,5," Good experience, I needed this on my phone because I couldn't access excel files when emailed to me...",,,
Excel,2236,Ajit Singh,29-Jun-20,3,0," Average experience. Difficult to copy, paste etc.",,,
Excel,2237,jiten Patel,30-May-20,4,1, Please add features like text to columns and macro...,,,
Excel,2238,Ashley James,17-Jul-20,5,1, Easy to use and ensures the job gets done,,,
Excel,2239,Krishna gupta,21-May-20,5,1, Given 5 star but still I'm unable to protect/lock specific cells in android version of Excel,,,
Excel,2240,Troy Hakala,27-May-20,5,0, Essential work tool. The industry standard.,,,
Excel,2241,Coach Aniekan Whyte,3-Sep-20,5,1, You rock as I get to understand more how to effectively use it.,,,
Excel,2242,Mr. Wahid,30-Sep-20,5,0, Good want it free long long,,,
Excel,2243,Sriharsha V,28-Jun-20,5,2," Loving this , free app and opens all attachments fr office email so thanks Microsoft.",,,
Excel,2244,Jim,23-May-20,4,3, Works well but interface bit lumpy could be smoother to use like wps,,,
Excel,2245,ms cuppygal,15-May-20,5,0, Easy & convenient to use!Help to manage my work with just my fingertip!,,,
Excel,2246,Grace Butlig,22-Aug-20,5,1, Easy to navigate,,,
Excel,2247,george kazzi,22-Jul-20,5,1, Very useful app. A must for everyone,,,
Excel,2248,Vaidehi gawas,17-Jun-20,5,2, it is awesome......it helps me a lot for making schedules......you can make so many graphs and tables.......,,,
Excel,2249,Robert Patterson,17-Jun-20,5,1, Very intuitive much easier to use than the Apple version,,,
Excel,2250,Celeste Arike,15-Jul-20,1,1, alway fail to save lame Downloading from online again when reopen last edited entry went missing,,,
Excel,2251,Nayan Mehta,31-May-20,5,5," Excellent experience, same as using on laptop. Thanks.",,,
Excel,2252,A Google user,13-Jun-20,5,0," It list the things I need ,& has the larger box to list vehicles",,,
Excel,2253,Queen Jay,4-Aug-20,1,0, Trash just trash. How can't there be an option for editing Chart titles or basically anything graph wise for the andriod version. Useless app,,,
Excel,2254,Viper Legend,31-May-20,4,2, It's easy to use and have almost same like using on computer,,,
Excel,2255,Samir Gibril,17-Jul-20,5,0, Excellent Programme for Many Aspects. Used it for Business Plsns over many years,,,
Excel,2256,Brendan Stevens,30-Jun-20,1,1, Was good started freezing then sometimes closes off... Grrrr Going to google if next updates sucks,,,
Excel,2257,Mohammad Aboalhaija,15-Jun-20,4,1, Very Good But it can't open a folder with 50 miga size It say can't open the file because it's large size Please solve this problem,,,
Excel,2258,Ghulam Rasool Qarizadah,12-Aug-20,5,0, Very good for sudden notes.,,,
Excel,2259,Anna Wood,13-May-20,1,0, Not a good app I tryed to use it but it crashed 16 times. So if i was you Never get this app or your in BIG TROBLE�,,,
Excel,2260,Diwanshu Kumar,17-Sep-20,5,0, This app is very useful for official purpose.,,,
Excel,2261,Dhruv Goyal,12-Jun-20,5,0," Dear microsoft office team, please add a option of setting page layout in the app.",,,
Excel,2262,Maha Shahid,3-Jul-20,5,0, This is fabulous... But I also need MS publisher that I don't find here... Can someone help me in that?,,,
Excel,2263,Flying DropShort,18-Jul-20,5,1, As good as can be expected on a small screen.,,,
Excel,2264,Charles McCrary,20-Jul-20,5,1, Used PC based E cd cel for years. Perfect compliment in a mobile environment,,,
Excel,2265,Jaime Pajunar,12-May-20,4,0, I find the excel difficult to use/operate.,,,
Excel,2266,May Contractors,19-Aug-20,5,0, Works well on my phone.,,,
Excel,2267,Mark Anthony Mamuri,12-Jul-20,5,1, Great. Except for not being able to fully review,,,
Excel,2268,David Cazanas,4-May-20,5,1, Amazing! Truly useful when you know how to work it.,,,
Excel,2269,Barbara Vandall,6-May-20,5,0, Great app...keeps my workbooks accessible at all times,,,
Excel,2270,Luke's page,29-Apr-20,5,1, Good and useful to check up on data in spreadsheets,,,
Excel,2271,Erik von Forell,15-Aug-20,5,1, As good as ever result of 20 years of development,,,
Excel,2272,Andrew McCallum,26-May-20,1,1, No longer working with attachments just wants to change privacy permissions that used to work,,,
Excel,2273,Prince Abdurazak Alfa'our,15-Jul-20,5,1, microsoft exel its a very good app for all mobilephons and app of microsoft which presant good work for all society at our work via mobilephons.,,,
Excel,2274,Alex Shaw,25-May-20,4,1," Excellent use of space on mobile screen, especially link to onedrive",,,
Excel,2275,Raghav Rajesh,26-Aug-20,5,0, It's really one of the best app easy home work thx,,,
Excel,2276,luthando jele,1-May-20,4,0, It does the job without any issues. It's very convenient.,,,
Excel,2277,Michael North,6-May-20,4,2, Easy to use and flexible for structuring ideas,,,
Excel,2278,LSkitt,4-Sep-20,1,1, Very clunky to use,,,
Excel,2279,Susan Richardson,12-Aug-20,5,1, great way of keeping a check on your bills and savings ?,,,
Excel,2280,Ian Cruikshank,30-May-20,5,0, The most useful app to record and analyse data.,,,
Excel,2281,Tishchelle Gabriel,14-Jul-20,5,0, Efficient. Quick and easy to use,,,
Excel,2282,shahriar 19994,8-Jul-20,4,1, File can't send email by using Excel.,,,
Excel,2283,Theam Yulai,28-Jul-20,4,1," Dificult to find keyboard, waste alot of time .",,,
Excel,2284,Arinze Alexander,10-Jun-20,5,1, This make my official work easy and my office mobile. Great application �,,,
Excel,2285,Amjad Khweiter,25-Aug-20,5,0, Easy and useful,,,
Excel,2286,Bill Barr,27-May-20,5,1, Msft has done a great job enhancing cloud collaboration. I love this app now!!,,,
Excel,2287,Melvin Galbraith,22-May-20,4,2, I use Exel every day. This is a handy way to view and make minor entries.,,,
Excel,2288,robert rees,1-Jun-20,4,0," Little difficult at first, but does the same as the desktop version",,,
Excel,2289,Simon Motlhasedi,3-Jul-20,5,0," Easy to use on the Road, quite a handy tool for mobile user",,,
Excel,2290,Chandrakant Verma,21-Jun-20,5,0," Very good app, but add more features and easy GUI",,,
Excel,2291,Torrance Taylor,2-May-20,5,0, Excellent app for viewing documents sent to me that I may not be able to view on other apps,,,
Excel,2292,SSA Channel,6-Jul-20,4,0, It is good to use but there is a problem while opening this app,,,
Excel,2293,Sasa Ihringova,2-Jul-20,4,0, A good app but far from desktop ease of navigation,,,
Excel,2294,Jomo Nyirenda,27-Apr-20,5,1, Love it! More tools in every new version.,,,
Excel,2295,Wise Kwashie,14-Jul-20,5,0, Excellent app. Very time-saving.,,,
Excel,2296,Ramchandra Hegde,3-Sep-20,5,0, Excellent App for documentation....,,,
Excel,2297,Israel Akemu,18-Jun-20,4,2," This is good but it's not operating what is on my sd card ,why?",,,
Excel,2298,Graeme Beech,23-Jun-20,5,0, Works very well for simple things like invoices,,,
Excel,2299,Central SAFEIT,6-Jul-20,4,1," I have had a good experience,still do because we use it at work to analyse and send data.Its excellent",,,
Excel,2300,Miles Assoun,30-Apr-20,5,0, I love excel in general..but inuse allot.on my cell this app works great,,,
Excel,2301,SRIKANTA GHOSH,7-Aug-20,1,0, Not opening . Send bug report showing. Pls improve,,,
Excel,2302,Prema Varthakavi,26-May-20,4,2, Easy to navigate and work on statistical calculations,,,
Excel,2303,Shahid Malik,22-Jun-20,4,1, This app is so helpful for manage office work on cellphone also. Thanks Excel team,,,
Excel,2304,Adigun Mathew Olaleye,29-Jun-20,5,0," Make my work efficient. I love this app so much. But I can't compress photos, I'd love to be able to do that.",,,
Excel,2305,Paul Ode,15-Jun-20,4,0, It's a good tool. Better than any other mobile Excel App I know.,,,
Excel,2306,Wade Robinson,8-Aug-20,4,0, Works pretty for a mobile version.,,,
Excel,2307,Anshu Gupta,28-Apr-20,1,0, My data lost and not able to recover as login from same ac worst experience,,,
Excel,2308,Ramkumar Narayanaswami,2-Sep-20,4,0," Very good, easy to use",,,
Excel,2309,jyotsana bhasker,6-May-20,1,1," Very poor not able to open the file properly, file got automatically closed",,,
Excel,2310,Lai arreza,1-Jul-20,5,0, Very good app.. Big help to my daily report.. Love it..,,,
Excel,2311,vaishnavi shivhare,27-Jul-20,1,0, Can we use pivot table features in this app?,,,
Excel,2312,Supri Bala,11-May-20,1,1, This is very worst app. Not able to open excel.. Irritating,,,
Excel,2313,Sathish Kumar,12-Jun-20,4,0, Very good and easy with many options to use...,,,
Excel,2314,Young Kim,22-May-20,3,2, UX compared to the PC environment is still quite rough.,,,
Excel,2315,Sitwat Ejaz,22-May-20,5,1, Now it is excel on the go. It has become much easier to use on mobile,,,
Excel,2316,grainbulk handlers,24-Jun-20,1,0, Keeps going off when I access excel file on a team's group,,,
Excel,2317,Robert Schukal,25-May-20,5,1, Basically only use to view & edit spreadsheets created on my PC.,,,
Excel,2318,Julian Thomas,4-Sep-20,4,0, Not quite as user friendly as on a laptop but still awesome,,,
Excel,2319,Nicola Grobler,21-Sep-20,1,1, Can't open .xlsx documents,,,
Excel,2320,Anu Manhotra,27-Sep-20,5,0, Amazing and very helpful,,,
Excel,2321,Jackson Gloria,15-May-20,5,1, Microsoft Excel gives a Wonderfu experience. I just love it.,,,
Excel,2322,Hardik Rajyaguru,1-May-20,4,0, Useful app and improve for pivot table and pivot chart.,,,
Excel,2323,Anuradha Srinivasan,24-Apr-20,5,0, Wonderful application and makes my job very easy.,,,
Excel,2324,arnold mills,16-Aug-20,4,1," Easy to use, love it",,,
Excel,2325,Nurul Hoque,12-Jul-20,5,1, Superb experience with mobile version also.,,,
Excel,2326,Bryan Ramasankate,20-Jun-20,5,1, Absolutely lovely. Simple yet efficient.,,,
Excel,2327,Mondale Deireragea,1-Jun-20,5,0, latest update... keeps logging out... please fix.,,,
Excel,2328,Jonaliza Guillermo,28-Jul-20,5,0, Organized and easy to use.,,,
Excel,2329,James Smith,9-Aug-20,5,1, Excel Excelled! As one would expect. :-),,,
Excel,2330,Chris Jones,30-Apr-20,5,1," Very easy to use, and learn! Great app",,,
Excel,2331,Todd McCoy,22-Jun-20,5,0, I find EXCEL to be the best spreadsheet program for work or home use,,,
Excel,2332,Madonna Ragbir,16-Sep-20,4,0," It's a good app to use for personal and work, work.",,,
Excel,2333,Navnath Khengare,18-Aug-20,4,1, Use for mobile also. Easy to operate keyboard.,,,
Excel,2334,Pamela Foil,20-May-20,5,1," Love it, easy to use & makes my job a breeze.",,,
Excel,2335,DR. ROBERT R. MICHAEL JR.,9-Aug-20,5,1, WINNER!!! THIS APP IS EXCEL-ENT!!! GET IT!? EXCELLENT!! WOOOOO IM FUNNY! #LIT @MICROSOFT/DEVELOPER #LIVEIT #LOVEIT,,,
Excel,2336,GURI TECH,26-May-20,4,0, Its good to use but needs some minor improvements,,,
Excel,2337,Habibur Rahman,27-Jun-20,5,0, Awesome App! I can as many spreadsheets as I want! 😀😀😃😃,,,
Excel,2338,Robert Dressel,20-Jul-20,5,1, Just like Excel on PC. Awesome.,,,
Excel,2339,Shaaz Kumud,11-Jul-20,5,1, System works are easily accessible in mobile,,,
Excel,2340,Nikolay Tomov,28-Aug-20,5,0, Excel is the best program ever created.,,,
Excel,2341,Nomaswazi Totana,3-Jul-20,4,0, So far l didn't get any problems.Its opening easily.,,,
Excel,2342,Tom Kasanda,20-Aug-20,5,1, Great app and Simple to use,,,
Excel,2343,vemuri venkata Rama sarma,2-Jun-20,5,2, Has been using MS excel for over 4 decades.,,,
Excel,2344,terry edge,15-May-20,5,0, Works great. Easy to manipulate and use,,,
Excel,2345,Yogendra Sahu,18-Jul-20,2,0, Not able to open .xls Document latest version,,,
Excel,2346,Darius Walton,20-Jun-20,2,0," i cant use the functions for the ""Data"" key...I'm trying to get TxT file to be a Excel file but the Data keys isnt there",,,
Excel,2347,Paul & De Askey,2-Sep-20,5,0, Works great no problems.,,,
Excel,2348,Lahiru Lakshan,2-Jun-20,5,0, Easy to work and user friendly interface...,,,
Excel,2349,Nasim Makukwi,4-Jun-20,5,0, Experience is superb but please add macros and more updated features,,,
Excel,2350,nelson spaul,29-Apr-20,5,3, Easy to use and helps me to keep my team's work organized.,,,
Excel,2351,james carter,22-Jul-20,4,0, Works as good as any desktop app.,,,
Excel,2352,Don Pinnock,15-Jun-20,5,0, I love this app! I can do many things on my phone because of it.,,,
Excel,2353,Aldrin de Guzman,25-Jun-20,5,1, Like using excel on my smart phone very convenient and easy to use,,,
Excel,2354,William Becich,6-Jun-20,5,1, Excel is a great tool for multiple uses.,,,
Excel,2355,Lokesh Kathuria,22-Jun-20,5,0," Super fast, but little bit bulky in terms of space",,,
Excel,2356,ram chander,10-Sep-20,4,1, Very nice in working platform,,,
Excel,2357,Geoffrey Whitten,25-Sep-20,5,0, Works better on s tablet.,,,
Excel,2358,Vee Visentin,4-Oct-20,5,0, So easy to use.,,,
Excel,2359,Parviz Farahdel,15-Jul-20,5,0, This is a really user friendly and extremely useful app.,,,
Excel,2360,Alan E,12-May-20,2,0, Major sign in problems. Now using Polaris.,,,
Excel,2361,Deepak Raaz,31-Jul-20,5,0, Shortcut time fast work,,,
